datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr,total_lmp_rt,hour,day_of_week,month,day_of_year,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,lmp_diff,abs_da,relative_diff,total_lmp_da_lag_1,total_lmp_da_lag_2,total_lmp_da_lag_3,total_lmp_da_lag_4,total_lmp_da_lag_5,total_lmp_da_lag_6,total_lmp_da_lag_7,da_roll_mean_3h,da_roll_std_3h,da_roll_mean_6h,da_roll_std_6h,da_roll_mean_12h,da_roll_std_12h,da_roll_mean_24h,da_roll_std_24h,__row_idx__,warmup_lag_1,missing_source_lag_1,warmup_lag_2,missing_source_lag_2,warmup_lag_3,missing_source_lag_3,warmup_lag_4,missing_source_lag_4,warmup_lag_5,missing_source_lag_5,warmup_lag_6,missing_source_lag_6,warmup_lag_7,missing_source_lag_7,any_warmup,any_missing_source
2025-01-06 12:00:00,1/6/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,54.3,69.472769,14.210273,0.962496,True,1,32.819938,12,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-36.652831,69.472769,-0.5275855781709233,52.148524,48.066241,44.174372,46.66937,27.183644,,,45.378595333333344,11.773808851226207,39.98854983333334,9.509658818481018,38.78757183333334,6.860729618278683,38.80395716666667,6.395844581785049,127,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-06 13:00:00,1/6/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,53.74,83.415245,28.607332,1.067913,True,1,39.130458,13,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-44.284787,83.415245,-0.5308956054735559,44.392491,43.618849,39.281769,38.077913,25.718436,,,56.776082,13.529428306277389,45.708525666666674,14.844494730178459,41.08885333333333,11.226480452203019,39.52580070833333,8.574102064690118,128,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-06 14:00:00,1/6/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,54.01,87.04847,32.050661,0.987809,True,1,44.367107,14,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-42.681363,87.04847,-0.4903172106298939,34.839998,37.905102,34.526457,34.586769,23.946457,,,70.39957033333333,12.577909329641352,53.935928,19.907531549570837,44.64975958333334,16.584690864217695,41.15174879166667,12.388634126076768,129,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-06 15:00:00,1/6/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,56.31,88.829923,31.067426,1.452497,True,1,86.336139,15,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.493783999999991,88.829923,-0.028073693140542193,34.761144,38.028435,33.01677,33.696353,24.056353,,,79.97882800000001,9.278094511200514,62.678711666666665,21.19044773537903,48.787141,20.37209914956062,43.32710179166667,15.440064823239142,130,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-06 16:00:00,1/6/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,53.84,87.519713,32.25055,1.429163,True,1,102.851066,16,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.331353000000007,87.519713,0.1751759972064809,34.672185,37.331039,33.363433,32.902603,24.181666,,,86.43121266666667,2.759608563290976,71.60364733333334,18.44159375824211,53.172785833333336,22.921770847984615,45.579967583333335,17.886623909912057,131,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-06 17:00:00,1/6/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,52.46,84.760134,30.849408,1.450726,True,1,91.895378,17,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.135244,84.760134,0.08418160358264654,34.528956,36.406143,32.921452,30.408957,23.683436,,,87.79936866666667,0.9230650934408722,79.0994695,12.427720447481915,57.65219783333333,24.011019631052093,47.78194791666666,19.651323165966655,132,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-06 18:00:00,1/6/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,48.52,83.759712,33.852631,1.387081,True,1,44.705756,18,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-39.05395599999999,83.759712,-0.4662618228677768,34.109373,34.635415,33.163325,30.207394,23.359374,,,87.03659,2.0774627556179266,83.50770899999999,7.148647217375359,61.748129416666664,24.100991083229662,49.874913666666664,20.81870591363029,133,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-06 19:00:00,1/6/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,47.1,79.969927,31.59045,1.279477,True,1,43.417539,19,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-36.552388,79.969927,-0.4570766708340249,34.324581,33.623019,32.025618,30.08229,23.484895,,,85.34651966666667,1.9473797761497023,85.88886616666667,2.217218671518125,65.79869591666666,23.296029119779995,51.943677791666666,21.634853434035183,134,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-06 20:00:00,1/6/2025 3:00:00 PM,51288,WESTERN HUB,,,HUB,,45.25,69.683695,23.231093,1.202602,True,1,42.879724,20,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-26.803970999999997,69.683695,-0.3846519763339185,34.010519,34.70354,30.72177,30.108957,24.287082,,,82.82992433333334,2.526835887929542,85.3146465,3.209889811680199,69.62528725,21.29220503784134,53.84556720833333,22.021495411880824,135,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-06 21:00:00,1/6/2025 4:00:00 PM,51288,WESTERN HUB,,,HUB,,47.31,57.000388,8.48112,1.209268,True,1,40.423517,21,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-16.576871000000004,57.000388,-0.2908203186266031,38.049372,42.699684,33.466353,37.735103,27.556457,,,77.80444466666667,7.283580777890662,82.42051733333334,6.965365203372155,72.5496145,18.233270317427657,55.33194954166667,21.827542593041755,136,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-06 22:00:00,1/6/2025 5:00:00 PM,51288,WESTERN HUB,,,HUB,,61.04,73.977667,10.564338,2.373329,True,1,49.620659,22,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-24.357007999999993,73.977667,-0.32924812295040334,46.391973,55.772181,42.367394,53.155935,33.845207,,,68.88467000000001,11.505596950228195,77.11559483333333,11.6518740125286,74.35962108333332,14.986167675158828,56.12157520833333,21.515706246667815,137,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-06 23:00:00,1/6/2025 6:00:00 PM,51288,WESTERN HUB,,,HUB,,55.1,71.234435,13.947564,2.186871,True,1,41.672772,23,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-29.561663000000003,71.234435,-0.41499119070713486,43.614994,50.178326,40.614894,44.84406,33.623957,,,66.88725000000001,8.827348358339563,74.85858716666667,10.486822727938993,76.97902833333332,11.184663530256406,57.270979125,21.70930165495002,138,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-07 00:00:00,1/6/2025 7:00:00 PM,51288,WESTERN HUB,,,HUB,,53.11,67.458814,12.243818,2.104996,True,1,46.2519,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-21.206914000000005,67.458814,-0.3143683196090581,41.857391,47.24218,38.11354,39.93156,33.296561,,,67.40416333333333,9.113738878271288,72.604304,9.321698861231797,78.0560065,9.754434214392722,58.42178916666666,21.68596454746509,139,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-07 01:00:00,1/6/2025 8:00:00 PM,51288,WESTERN HUB,,,HUB,,51.98,63.196216,9.294345,1.921871,True,1,53.126633,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-10.069583000000002,63.196216,-0.15933838507039727,40.68437,47.62249,37.479686,39.270206,32.875519,,,70.89030533333334,3.2730230719495297,69.88748766666667,7.644824943145354,77.88817691666667,9.931260914836804,59.488515125,21.46427078828,140,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-07 02:00:00,1/6/2025 9:00:00 PM,51288,WESTERN HUB,,,HUB,,45.82,53.437686,5.997065,1.620621,True,1,42.532713,2,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-10.904972999999998,53.437686,-0.20406895987225193,37.399893,45.909784,36.215103,37.876352,30.531561,,,67.29648833333334,4.021567280244816,67.09186916666667,6.1390777626321515,76.20325783333334,10.60088839808293,60.42650870833334,21.09551608617695,141,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-07 03:00:00,1/6/2025 10:00:00 PM,51288,WESTERN HUB,,,HUB,,42.07,52.45883,8.706437,1.682393,True,1,40.449355,3,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-12.009475000000002,52.45883,-0.22893143060948942,36.202185,44.790514,34.589999,35.072498,29.859999,,,61.36423866666667,7.187844830718202,64.384201,8.05197782252401,73.40235916666667,11.842448368560062,61.09475008333334,20.582157607239235,142,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-07 04:00:00,1/6/2025 11:00:00 PM,51288,WESTERN HUB,,,HUB,,39.48,43.170303,2.004889,1.685414,True,1,40.729234,4,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.441068999999999,43.170303,-0.05654509767976377,33.766769,43.436767,33.010832,32.513436,27.786353,,,56.36424400000001,5.936869614853672,63.627274666666665,9.038007396502882,70.37143474999999,12.18442773405689,61.77211029166667,19.986199135692914,143,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
2025-01-07 05:00:00,1/7/2025 12:00:00 AM,51288,WESTERN HUB,,,HUB,,41.8,44.251138,0.801766,1.649372,True,1,47.737011,5,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.485873000000005,44.251138,0.07877476506931878,35.608955,40.217494,35.75604,30.030728,25.748331,21.768124,,49.68893966666667,5.6664810739287645,58.492714,10.598138302315173,66.67565058333334,13.194335373848265,62.163924208333334,19.49955545053214,144,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 06:00:00,1/7/2025 1:00:00 AM,51288,WESTERN HUB,,,HUB,,41.63,43.820513,0.596453,1.59406,True,1,38.49972,6,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-5.320792999999995,43.820513,-0.121422426067901,35.152914,38.333745,35.816144,29.898541,24.316457,21.464478,,46.626757,5.07955290181168,53.99549783333334,9.805345387068902,63.299900916666665,13.328224801463433,62.524015166666665,19.062757672447,145,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 07:00:00,1/7/2025 2:00:00 AM,51288,WESTERN HUB,,,HUB,,41.76,43.80593,0.636662,1.409268,True,1,40.804312,7,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.0016179999999935,43.80593,-0.0685208144194175,34.050831,36.900725,35.522081,29.186041,24.023748,21.044166,,43.74731800000001,0.5441224175912915,50.055781,7.872295886111023,59.971634333333334,12.727821075349706,62.88516512499999,18.598099836330817,146,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 08:00:00,1/7/2025 3:00:00 AM,51288,WESTERN HUB,,,HUB,,40.97,42.954055,0.606974,1.377081,True,1,41.835128,8,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.1189269999999993,42.954055,-0.026049391611571934,34.591768,37.936975,36.245623,29.272707,23.941353,21.104062,,43.95919366666667,0.2529363285428338,46.82406666666666,4.766360308070433,56.95796791666667,11.81056455561959,63.29162758333333,18.03871152490499,147,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 09:00:00,1/7/2025 4:00:00 AM,51288,WESTERN HUB,,,HUB,,42.89,45.174783,0.67114,1.613643,True,1,36.895206,9,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-8.279576999999996,45.174783,-0.18327873318173984,35.280309,38.072912,36.853644,29.630207,25.354581,21.111353,,43.52683266666667,0.4960935975667474,45.07679483333333,3.6471969891488465,54.73049791666666,11.712502109495611,63.64005620833333,17.53395323406296,148,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 10:00:00,1/7/2025 5:00:00 AM,51288,WESTERN HUB,,,HUB,,51.33,54.905295,1.671653,1.903642,True,1,35.188105,10,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-19.717190000000002,54.905295,-0.35911272309892883,42.54478,39.239473,36.705414,31.710832,29.19385,21.640936,,43.97825600000001,1.120348338778345,43.862787,0.7978092191517105,53.74503083333334,11.99816389144044,64.05232595833333,16.944565281021678,149,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 11:00:00,1/7/2025 6:00:00 AM,51288,WESTERN HUB,,,HUB,,70.24,75.987262,3.187372,2.55989,True,1,35.283149,11,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-40.704113,75.987262,-0.5356702153579372,58.310697,43.38874,40.974579,38.938227,38.354161,22.587603,,47.67804433333334,6.356710813118829,45.818619000000005,4.509728899108709,52.1556665,10.203337258418713,64.56734741666666,16.44285022458401,150,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 12:00:00,1/7/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,98.83,107.103595,2.940271,5.333324,True,1,47.9953,12,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-59.108295,107.103595,-0.5518796544597779,69.472769,52.148524,48.066241,44.174372,46.66937,27.183644,,58.68911333333333,15.750878591879026,51.107972999999994,12.97316232126518,52.551735416666666,11.066953645291855,65.30387095833332,16.545980740220646,151,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 13:00:00,1/7/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,66.69,71.960602,1.198005,4.072597,True,1,47.078157,13,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-24.882444999999997,71.960602,-0.3457787220846207,83.415245,44.392491,43.618849,39.281769,38.077913,25.718436,,79.33205066666666,26.259404775070525,61.65515333333334,25.520420196703796,55.85546716666667,18.99751362500792,66.87182204166666,18.61221190248203,152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 14:00:00,1/7/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,53.41,58.717592,1.95041,3.357182,True,1,44.41702,14,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-14.300572000000003,58.717592,-0.2435483389713938,87.04847,34.839998,37.905102,34.526457,34.586769,23.946457,,85.01715300000001,19.233088359736286,66.34759866666667,24.132768073562527,56.58583266666667,19.468035182782565,66.39454525000001,18.314019026527017,153,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 15:00:00,1/7/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,60.74,64.863946,-0.169485,4.293431,True,1,65.314726,15,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.45077999999999463,64.863946,0.0069496234472074,88.829923,34.761144,38.028435,33.01677,33.696353,24.056353,,79.26059633333334,25.005374612851273,68.97485483333334,21.824283452701042,57.02582483333333,19.450073114605114,65.21409200000001,17.831559057158504,154,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 16:00:00,1/7/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,52.98,56.425509,-0.248028,3.693537,True,1,56.059206,16,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.36630299999999494,56.425509,-0.006491797885243622,87.519713,34.672185,37.331039,33.363433,32.902603,24.181666,,65.18071333333334,6.627185271487962,72.25638200000002,18.800757272035217,58.05958449999999,19.514827879502917,64.215509625,17.10792670280209,155,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 17:00:00,1/7/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,51.67,55.380196,0.207181,3.503015,True,1,49.299233,17,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-6.080962999999997,55.380196,-0.1098039270211322,84.760134,34.528956,36.406143,32.921452,30.408957,23.683436,,60.002349,4.363456790496623,72.50975100000001,18.52842958682424,59.164184999999996,18.962765838757722,62.919917791666656,16.43032642455654,156,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 18:00:00,1/7/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,48.9,52.475094,0.269369,3.305725,True,1,43.950352,18,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-8.524741999999996,52.475094,-0.16245310584865263,83.759712,34.109373,34.635415,33.163325,30.207394,23.359374,,58.88988366666667,5.2000226334996364,69.07524,19.631947899572765,60.091606500000005,18.43181450416419,61.695753708333335,15.815328150110917,157,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 19:00:00,1/7/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,46.55,50.620928,1.006141,3.064787,True,1,42.173487,19,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-8.447440999999998,50.620928,-0.16687645473429483,79.969927,34.324581,33.623019,32.025618,30.08229,23.484895,,54.760266333333334,2.0468706021067145,59.970489833333325,7.198570709362901,60.812821583333324,17.898884195021964,60.39222795833333,15.194804472781579,158,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 20:00:00,1/7/2025 3:00:00 PM,51288,WESTERN HUB,,,HUB,,47.77,49.679261,-1.08313,2.992391,True,1,44.145533,20,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-5.533727999999996,49.679261,-0.11138909654875899,69.683695,34.010519,34.70354,30.72177,30.108957,24.287082,,52.82540600000001,2.3988949220352427,56.41387749999999,5.03689726432553,61.380738083333334,17.41170085517194,59.169353,14.724410013130443,159,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 21:00:00,1/7/2025 4:00:00 PM,51288,WESTERN HUB,,,HUB,,55.1,57.708111,-0.906883,3.514994,True,1,54.239181,21,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-3.4689300000000003,57.708111,-0.060111653975296477,57.000388,38.049372,42.699684,33.466353,37.735103,27.556457,,50.925094333333334,1.4225183337043166,54.907489,5.536865381853139,61.94117191666667,16.864307324452987,58.33583491666666,14.669439034337756,160,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 22:00:00,1/7/2025 5:00:00 PM,51288,WESTERN HUB,,,HUB,,76.47,82.75153,1.676329,4.605201,True,1,65.278422,22,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-17.473107999999996,82.75153,-0.21115147961614722,73.977667,46.391973,55.772181,42.367394,53.155935,33.845207,,52.66943333333334,4.388950746607762,53.714849833333325,3.269939136639989,62.98561591666667,16.10242817674415,58.365323375,14.667348987784464,161,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-07 23:00:00,1/7/2025 6:00:00 PM,51288,WESTERN HUB,,,HUB,,73.85,80.748925,2.760808,4.138117,True,1,58.39509,23,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-22.353834999999997,80.748925,-0.27683136338966735,71.234435,43.614994,50.178326,40.614894,44.84406,33.623957,,63.37963400000001,17.25017026167391,58.10252,12.4397245533924,65.3061355,16.822474590567126,58.73090100000001,15.173991160036802,162,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-08 00:00:00,1/7/2025 7:00:00 PM,51288,WESTERN HUB,,,HUB,,67.4,75.000383,4.066848,3.533535,True,1,58.606341,0,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-16.394042,75.000383,-0.21858611042026277,67.458814,41.857391,47.24218,38.11354,39.93156,33.296561,,73.73618866666668,13.916790648818125,62.33064149999999,15.309606642705385,65.70294075,17.150287557112748,59.127338083333335,15.632231612618375,163,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-08 01:00:00,1/7/2025 8:00:00 PM,51288,WESTERN HUB,,,HUB,,65.19,72.424238,3.901328,3.33291,True,1,51.955587,1,2,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-20.468651,72.424238,-0.28262155826893204,63.196216,40.68437,47.62249,37.479686,39.270206,32.875519,,79.50027933333334,4.023606212661377,66.08485633333333,15.170669311767297,63.027673083333326,11.76280567649383,59.441570125,15.880810899149875,164,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-08 02:00:00,1/7/2025 9:00:00 PM,51288,WESTERN HUB,,,HUB,,59.27,63.267166,1.230817,2.766349,True,1,54.649098,2,2,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-8.618068000000001,63.267166,-0.13621707032048821,53.437686,37.399893,45.909784,36.215103,37.876352,30.531561,,76.05784866666667,4.261898478275542,69.71874133333333,13.21037468123323,63.06630941666666,11.795530244431884,59.826071041666665,16.086056178002632,165,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-08 03:00:00,1/7/2025 10:00:00 PM,51288,WESTERN HUB,,,HUB,,55.57,58.672691,0.644571,2.45812,True,1,52.108091,3,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-6.564599999999999,58.672691,-0.11188510170770928,52.45883,36.202185,44.790514,34.589999,35.072498,29.859999,,70.23059566666667,6.166534302768267,71.98339216666668,9.816722344682637,63.44544058333333,11.71589435580017,60.23563270833333,16.0414023703653,166,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2025-01-08 04:00:00,1/7/2025 11:00:00 PM,51288,WESTERN HUB,,,HUB,,51.91,54.17707,0.72322,1.54385,True,1,61.25103,4,2,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.07396,54.17707,0.13057110692770946,43.170303,33.766769,43.436767,33.010832,32.513436,27.786353,,64.78803166666667,7.000788206004952,72.1441555,9.540191109488358,62.92950266666666,11.78387443570398,60.49454358333333,15.960367845294826,167,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
